Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
540.69	300.00	7.3681	0.13572	20.179	24.683	106.40	40.704	49.404	584.34	0.011439	18.138	0.077352	vapor
541.69	300.00	7.3542	0.13598	20.220	24.732	106.49	40.764	49.462	584.81	0.011373	18.162	0.077553	vapor
542.69	300.00	7.3404	0.13623	20.261	24.782	106.58	40.823	49.520	585.29	0.011307	18.187	0.077754	vapor
543.69	300.00	7.3266	0.13649	20.302	24.831	106.67	40.883	49.578	585.76	0.011241	18.211	0.077956	vapor
544.69	300.00	7.3129	0.13675	20.343	24.881	106.76	40.943	49.636	586.24	0.011176	18.235	0.078157	vapor
545.69	300.00	7.2992	0.13700	20.384	24.930	106.85	41.003	49.694	586.71	0.011111	18.260	0.078359	vapor
546.69	300.00	7.2856	0.13726	20.425	24.980	106.95	41.062	49.752	587.19	0.011046	18.284	0.078561	vapor
547.69	300.00	7.2720	0.13751	20.467	25.030	107.04	41.122	49.811	587.66	0.010982	18.308	0.078763	vapor
548.69	300.00	7.2585	0.13777	20.508	25.080	107.13	41.182	49.869	588.14	0.010918	18.332	0.078966	vapor
549.69	300.00	7.2450	0.13803	20.550	25.130	107.22	41.242	49.927	588.61	0.010855	18.357	0.079168	vapor
550.69	300.00	7.2316	0.13828	20.591	25.180	107.31	41.301	49.985	589.08	0.010792	18.381	0.079371	vapor
551.69	300.00	7.2182	0.13854	20.632	25.230	107.40	41.361	50.043	589.55	0.010729	18.405	0.079573	vapor
552.69	300.00	7.2049	0.13879	20.674	25.280	107.49	41.421	50.101	590.02	0.010667	18.429	0.079776	vapor
553.69	300.00	7.1917	0.13905	20.716	25.330	107.58	41.480	50.159	590.50	0.010605	18.453	0.079979	vapor
554.69	300.00	7.1784	0.13931	20.757	25.380	107.67	41.540	50.217	590.97	0.010543	18.478	0.080182	vapor
555.69	300.00	7.1653	0.13956	20.799	25.430	107.76	41.600	50.275	591.44	0.010482	18.502	0.080386	vapor
556.69	300.00	7.1522	0.13982	20.841	25.481	107.85	41.659	50.333	591.91	0.010421	18.526	0.080589	vapor
557.69	300.00	7.1391	0.14007	20.883	25.531	107.94	41.719	50.392	592.37	0.010360	18.550	0.080793	vapor
558.69	300.00	7.1261	0.14033	20.925	25.581	108.03	41.778	50.450	592.84	0.010300	18.574	0.080997	vapor
559.69	300.00	7.1131	0.14059	20.967	25.632	108.12	41.838	50.508	593.31	0.010240	18.598	0.081201	vapor
560.69	300.00	7.1002	0.14084	21.009	25.682	108.21	41.897	50.566	593.78	0.010181	18.622	0.081405	vapor
561.69	300.00	7.0873	0.14110	21.051	25.733	108.30	41.957	50.624	594.25	0.010122	18.646	0.081609	vapor
562.69	300.00	7.0745	0.14135	21.093	25.784	108.39	42.016	50.682	594.71	0.010063	18.670	0.081813	vapor
563.69	300.00	7.0617	0.14161	21.135	25.834	108.48	42.076	50.740	595.18	0.010005	18.694	0.082018	vapor
564.69	300.00	7.0490	0.14186	21.178	25.885	108.57	42.135	50.798	595.65	0.0099466	18.718	0.082222	vapor
565.69	300.00	7.0363	0.14212	21.220	25.936	108.66	42.195	50.856	596.11	0.0098889	18.742	0.082427	vapor
566.69	300.00	7.0237	0.14238	21.262	25.987	108.75	42.254	50.914	596.58	0.0098315	18.766	0.082632	vapor
567.69	300.00	7.0111	0.14263	21.305	26.038	108.84	42.313	50.972	597.04	0.0097744	18.790	0.082837	vapor
568.69	300.00	6.9985	0.14289	21.347	26.089	108.93	42.373	51.030	597.51	0.0097176	18.813	0.083043	vapor
569.69	300.00	6.9860	0.14314	21.390	26.140	109.02	42.432	51.088	597.97	0.0096612	18.837	0.083248	vapor
570.69	300.00	6.9736	0.14340	21.433	26.191	109.11	42.491	51.145	598.43	0.0096051	18.861	0.083453	vapor
571.69	300.00	6.9612	0.14365	21.475	26.242	109.20	42.551	51.203	598.90	0.0095493	18.885	0.083659	vapor
572.69	300.00	6.9488	0.14391	21.518	26.293	109.29	42.610	51.261	599.36	0.0094938	18.909	0.083865	vapor
573.69	300.00	6.9365	0.14416	21.561	26.345	109.38	42.669	51.319	599.82	0.0094387	18.932	0.084071	vapor
574.69	300.00	6.9242	0.14442	21.604	26.396	109.47	42.728	51.377	600.28	0.0093839	18.956	0.084277	vapor
575.69	300.00	6.9120	0.14468	21.647	26.447	109.56	42.788	51.435	600.74	0.0093293	18.980	0.084483	vapor
576.69	300.00	6.8998	0.14493	21.690	26.499	109.65	42.847	51.493	601.20	0.0092751	19.004	0.084689	vapor
577.69	300.00	6.8877	0.14519	21.733	26.550	109.74	42.906	51.551	601.66	0.0092212	19.027	0.084896	vapor
578.69	300.00	6.8756	0.14544	21.776	26.602	109.83	42.965	51.608	602.12	0.0091676	19.051	0.085103	vapor
579.69	300.00	6.8635	0.14570	21.819	26.654	109.92	43.024	51.666	602.58	0.0091144	19.075	0.085309	vapor
580.69	300.00	6.8515	0.14595	21.862	26.705	110.01	43.083	51.724	603.04	0.0090614	19.098	0.085516	vapor
581.69	300.00	6.8396	0.14621	21.905	26.757	110.09	43.142	51.782	603.50	0.0090087	19.122	0.085723	vapor
582.69	300.00	6.8276	0.14646	21.949	26.809	110.18	43.201	51.839	603.96	0.0089563	19.145	0.085930	vapor
583.69	300.00	6.8157	0.14672	21.992	26.861	110.27	43.260	51.897	604.42	0.0089042	19.169	0.086138	vapor
584.69	300.00	6.8039	0.14697	22.036	26.913	110.36	43.319	51.955	604.88	0.0088524	19.193	0.086345	vapor
585.69	300.00	6.7921	0.14723	22.079	26.965	110.45	43.378	52.013	605.33	0.0088009	19.216	0.086553	vapor
586.69	300.00	6.7803	0.14749	22.123	27.017	110.54	43.437	52.070	605.79	0.0087497	19.240	0.086760	vapor
587.69	300.00	6.7686	0.14774	22.166	27.069	110.63	43.496	52.128	606.25	0.0086988	19.263	0.086968	vapor
588.69	300.00	6.7570	0.14800	22.210	27.121	110.72	43.555	52.186	606.70	0.0086481	19.287	0.087176	vapor
589.69	300.00	6.7453	0.14825	22.254	27.173	110.81	43.614	52.243	607.16	0.0085978	19.310	0.087384	vapor
590.69	300.00	6.7337	0.14851	22.297	27.225	110.89	43.673	52.301	607.61	0.0085477	19.334	0.087593	vapor
591.69	300.00	6.7222	0.14876	22.341	27.278	110.98	43.732	52.358	608.07	0.0084979	19.357	0.087801	vapor
592.69	300.00	6.7107	0.14902	22.385	27.330	111.07	43.790	52.416	608.52	0.0084484	19.380	0.088009	vapor
593.69	300.00	6.6992	0.14927	22.429	27.383	111.16	43.849	52.474	608.97	0.0083991	19.404	0.088218	vapor
594.69	300.00	6.6878	0.14953	22.473	27.435	111.25	43.908	52.531	609.43	0.0083501	19.427	0.088427	vapor
595.69	300.00	6.6764	0.14978	22.517	27.488	111.34	43.967	52.589	609.88	0.0083014	19.451	0.088635	vapor
596.69	300.00	6.6650	0.15004	22.562	27.540	111.42	44.025	52.646	610.33	0.0082530	19.474	0.088844	vapor
597.69	300.00	6.6537	0.15029	22.606	27.593	111.51	44.084	52.704	610.79	0.0082048	19.497	0.089054	vapor
598.69	300.00	6.6424	0.15055	22.650	27.646	111.60	44.143	52.761	611.24	0.0081569	19.520	0.089263	vapor
599.69	300.00	6.6312	0.15080	22.694	27.698	111.69	44.201	52.818	611.69	0.0081093	19.544	0.089472	vapor
