Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
309.69	100.00	4.3404	0.23040	12.379	14.928	92.296	27.939	36.746	454.74	0.049753	11.629	0.036292	vapor
310.69	100.00	4.3258	0.23117	12.407	14.964	92.414	27.978	36.781	455.43	0.049411	11.660	0.036434	vapor
311.69	100.00	4.3114	0.23194	12.436	15.001	92.532	28.018	36.816	456.12	0.049071	11.692	0.036575	vapor
312.69	100.00	4.2971	0.23272	12.464	15.038	92.650	28.057	36.852	456.81	0.048735	11.723	0.036717	vapor
313.69	100.00	4.2829	0.23349	12.492	15.075	92.768	28.097	36.889	457.49	0.048401	11.755	0.036859	vapor
314.69	100.00	4.2687	0.23426	12.521	15.112	92.886	28.138	36.925	458.17	0.048069	11.786	0.037002	vapor
315.69	100.00	4.2547	0.23503	12.549	15.149	93.003	28.179	36.962	458.85	0.047741	11.817	0.037145	vapor
316.69	100.00	4.2408	0.23581	12.577	15.186	93.120	28.219	36.999	459.53	0.047415	11.848	0.037288	vapor
317.69	100.00	4.2269	0.23658	12.606	15.223	93.236	28.261	37.037	460.21	0.047091	11.880	0.037431	vapor
318.69	100.00	4.2132	0.23735	12.634	15.260	93.353	28.302	37.075	460.88	0.046770	11.911	0.037575	vapor
319.69	100.00	4.1995	0.23812	12.663	15.297	93.469	28.344	37.113	461.56	0.046452	11.942	0.037720	vapor
320.69	100.00	4.1859	0.23890	12.692	15.334	93.585	28.386	37.151	462.23	0.046137	11.973	0.037864	vapor
321.69	100.00	4.1725	0.23967	12.720	15.371	93.701	28.428	37.190	462.90	0.045823	12.004	0.038009	vapor
322.69	100.00	4.1591	0.24044	12.749	15.408	93.816	28.470	37.229	463.56	0.045513	12.035	0.038154	vapor
323.69	100.00	4.1458	0.24121	12.778	15.446	93.932	28.513	37.268	464.23	0.045205	12.066	0.038300	vapor
324.69	100.00	4.1326	0.24198	12.806	15.483	94.047	28.556	37.308	464.89	0.044899	12.097	0.038446	vapor
325.69	100.00	4.1194	0.24275	12.835	15.520	94.161	28.599	37.347	465.56	0.044596	12.128	0.038593	vapor
326.69	100.00	4.1064	0.24352	12.864	15.558	94.276	28.642	37.387	466.22	0.044295	12.159	0.038739	vapor
327.69	100.00	4.0934	0.24429	12.893	15.595	94.390	28.686	37.428	466.87	0.043996	12.190	0.038886	vapor
328.69	100.00	4.0806	0.24506	12.922	15.632	94.504	28.730	37.468	467.53	0.043700	12.221	0.039034	vapor
329.69	100.00	4.0678	0.24584	12.951	15.670	94.618	28.774	37.509	468.18	0.043406	12.251	0.039181	vapor
330.69	100.00	4.0551	0.24661	12.980	15.707	94.732	28.818	37.551	468.84	0.043114	12.282	0.039329	vapor
331.69	100.00	4.0424	0.24738	13.009	15.745	94.845	28.863	37.592	469.49	0.042825	12.313	0.039478	vapor
332.69	100.00	4.0299	0.24815	13.038	15.783	94.959	28.908	37.634	470.14	0.042538	12.343	0.039627	vapor
333.69	100.00	4.0174	0.24892	13.067	15.820	95.072	28.953	37.676	470.79	0.042253	12.374	0.039776	vapor
334.69	100.00	4.0050	0.24969	13.096	15.858	95.184	28.998	37.718	471.43	0.041971	12.405	0.039925	vapor
335.69	100.00	3.9927	0.25046	13.125	15.896	95.297	29.043	37.760	472.08	0.041691	12.435	0.040075	vapor
336.69	100.00	3.9805	0.25123	13.155	15.934	95.409	29.089	37.803	472.72	0.041412	12.466	0.040225	vapor
337.69	100.00	3.9683	0.25199	13.184	15.971	95.522	29.135	37.846	473.36	0.041136	12.496	0.040376	vapor
338.69	100.00	3.9563	0.25276	13.213	16.009	95.633	29.181	37.889	474.00	0.040862	12.526	0.040527	vapor
339.69	100.00	3.9443	0.25353	13.243	16.047	95.745	29.227	37.933	474.64	0.040591	12.557	0.040678	vapor
340.69	100.00	3.9323	0.25430	13.272	16.085	95.857	29.274	37.976	475.27	0.040321	12.587	0.040829	vapor
341.69	100.00	3.9205	0.25507	13.302	16.123	95.968	29.321	38.020	475.91	0.040053	12.618	0.040981	vapor
342.69	100.00	3.9087	0.25584	13.331	16.161	96.079	29.367	38.064	476.54	0.039788	12.648	0.041133	vapor
343.69	100.00	3.8970	0.25661	13.361	16.199	96.190	29.415	38.109	477.17	0.039524	12.678	0.041286	vapor
344.69	100.00	3.8853	0.25738	13.390	16.237	96.301	29.462	38.154	477.80	0.039263	12.708	0.041439	vapor
345.69	100.00	3.8738	0.25815	13.420	16.276	96.412	29.510	38.198	478.43	0.039003	12.738	0.041592	vapor
346.69	100.00	3.8623	0.25891	13.450	16.314	96.522	29.557	38.243	479.06	0.038746	12.769	0.041746	vapor
347.69	100.00	3.8509	0.25968	13.480	16.352	96.632	29.605	38.289	479.68	0.038491	12.799	0.041900	vapor
348.69	100.00	3.8395	0.26045	13.509	16.390	96.742	29.653	38.334	480.31	0.038237	12.829	0.042054	vapor
349.69	100.00	3.8282	0.26122	13.539	16.429	96.852	29.702	38.380	480.93	0.037985	12.859	0.042209	vapor
350.69	100.00	3.8170	0.26199	13.569	16.467	96.962	29.750	38.426	481.55	0.037736	12.889	0.042364	vapor
351.69	100.00	3.8058	0.26275	13.599	16.506	97.071	29.799	38.472	482.17	0.037488	12.919	0.042519	vapor
352.69	100.00	3.7948	0.26352	13.629	16.544	97.181	29.848	38.519	482.79	0.037242	12.949	0.042674	vapor
353.69	100.00	3.7837	0.26429	13.659	16.583	97.290	29.897	38.565	483.40	0.036998	12.979	0.042830	vapor
354.69	100.00	3.7728	0.26506	13.689	16.621	97.399	29.946	38.612	484.02	0.036756	13.008	0.042987	vapor
355.69	100.00	3.7619	0.26582	13.719	16.660	97.508	29.996	38.659	484.63	0.036515	13.038	0.043143	vapor
356.69	100.00	3.7511	0.26659	13.750	16.698	97.616	30.045	38.706	485.24	0.036277	13.068	0.043300	vapor
357.69	100.00	3.7403	0.26736	13.780	16.737	97.725	30.095	38.754	485.85	0.036040	13.098	0.043458	vapor
358.69	100.00	3.7296	0.26813	13.810	16.776	97.833	30.145	38.801	486.46	0.035805	13.128	0.043615	vapor
359.69	100.00	3.7190	0.26889	13.841	16.815	97.941	30.195	38.849	487.07	0.035572	13.157	0.043773	vapor
360.69	100.00	3.7084	0.26966	13.871	16.854	98.049	30.246	38.897	487.68	0.035340	13.187	0.043932	vapor
361.69	100.00	3.6979	0.27043	13.901	16.893	98.157	30.296	38.946	488.28	0.035110	13.217	0.044090	vapor
362.69	100.00	3.6874	0.27119	13.932	16.932	98.264	30.347	38.994	488.89	0.034882	13.246	0.044249	vapor
363.69	100.00	3.6770	0.27196	13.962	16.971	98.372	30.398	39.043	489.49	0.034656	13.276	0.044408	vapor
364.69	100.00	3.6667	0.27273	13.993	17.010	98.479	30.449	39.091	490.09	0.034431	13.305	0.044568	vapor
365.69	100.00	3.6564	0.27349	14.024	17.049	98.586	30.500	39.140	490.69	0.034208	13.335	0.044728	vapor
366.69	100.00	3.6462	0.27426	14.054	17.088	98.693	30.551	39.189	491.29	0.033987	13.364	0.044888	vapor
367.69	100.00	3.6361	0.27502	14.085	17.127	98.800	30.602	39.239	491.89	0.033767	13.394	0.045049	vapor
368.69	100.00	3.6260	0.27579	14.116	17.166	98.906	30.654	39.288	492.48	0.033549	13.423	0.045210	vapor
369.69	100.00	3.6159	0.27656	14.147	17.206	99.013	30.706	39.338	493.08	0.033333	13.452	0.045371	vapor
370.69	100.00	3.6059	0.27732	14.178	17.245	99.119	30.758	39.388	493.67	0.033118	13.482	0.045533	vapor
371.69	100.00	3.5960	0.27809	14.209	17.284	99.225	30.810	39.438	494.26	0.032905	13.511	0.045695	vapor
372.69	100.00	3.5861	0.27885	14.240	17.324	99.331	30.862	39.488	494.85	0.032693	13.540	0.045857	vapor
373.69	100.00	3.5763	0.27962	14.271	17.363	99.437	30.914	39.538	495.44	0.032483	13.569	0.046019	vapor
374.69	100.00	3.5665	0.28038	14.302	17.403	99.543	30.967	39.589	496.03	0.032275	13.598	0.046182	vapor
375.69	100.00	3.5568	0.28115	14.333	17.443	99.649	31.020	39.640	496.62	0.032068	13.628	0.046346	vapor
376.69	100.00	3.5472	0.28191	14.364	17.482	99.754	31.072	39.690	497.20	0.031862	13.657	0.046509	vapor
377.69	100.00	3.5376	0.28268	14.395	17.522	99.859	31.125	39.741	497.79	0.031658	13.686	0.046673	vapor
378.69	100.00	3.5280	0.28344	14.427	17.562	99.964	31.179	39.793	498.37	0.031456	13.715	0.046837	vapor
379.69	100.00	3.5185	0.28421	14.458	17.602	100.07	31.232	39.844	498.96	0.031255	13.744	0.047002	vapor
