Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
308.69	200.00	8.8014	0.11362	12.275	14.788	86.168	28.000	37.334	452.37	0.049572	11.698	0.036610	vapor
309.69	200.00	8.7707	0.11402	12.303	14.826	86.289	28.038	37.364	453.10	0.049227	11.729	0.036749	vapor
310.69	200.00	8.7402	0.11441	12.332	14.863	86.409	28.076	37.393	453.82	0.048885	11.760	0.036888	vapor
311.69	200.00	8.7099	0.11481	12.361	14.900	86.530	28.115	37.423	454.53	0.048546	11.791	0.037028	vapor
312.69	200.00	8.6798	0.11521	12.389	14.938	86.649	28.153	37.454	455.25	0.048210	11.822	0.037168	vapor
313.69	200.00	8.6500	0.11561	12.418	14.975	86.769	28.193	37.485	455.96	0.047877	11.853	0.037308	vapor
314.69	200.00	8.6204	0.11600	12.447	15.013	86.888	28.232	37.516	456.67	0.047546	11.884	0.037449	vapor
315.69	200.00	8.5910	0.11640	12.475	15.050	87.008	28.272	37.548	457.38	0.047218	11.914	0.037590	vapor
316.69	200.00	8.5618	0.11680	12.504	15.088	87.126	28.312	37.580	458.09	0.046893	11.945	0.037732	vapor
317.69	200.00	8.5328	0.11719	12.533	15.126	87.245	28.352	37.612	458.79	0.046571	11.976	0.037873	vapor
318.69	200.00	8.5041	0.11759	12.562	15.163	87.363	28.392	37.645	459.49	0.046251	12.007	0.038016	vapor
319.69	200.00	8.4755	0.11799	12.591	15.201	87.481	28.433	37.678	460.19	0.045934	12.038	0.038158	vapor
320.69	200.00	8.4471	0.11838	12.620	15.239	87.599	28.474	37.712	460.89	0.045619	12.068	0.038301	vapor
321.69	200.00	8.4190	0.11878	12.649	15.276	87.716	28.516	37.746	461.59	0.045307	12.099	0.038444	vapor
322.69	200.00	8.3910	0.11918	12.678	15.314	87.834	28.557	37.780	462.28	0.044998	12.130	0.038588	vapor
323.69	200.00	8.3632	0.11957	12.707	15.352	87.950	28.599	37.814	462.97	0.044691	12.160	0.038732	vapor
324.69	200.00	8.3357	0.11997	12.736	15.390	88.067	28.641	37.849	463.66	0.044386	12.191	0.038876	vapor
325.69	200.00	8.3083	0.12036	12.765	15.428	88.184	28.683	37.885	464.35	0.044084	12.221	0.039021	vapor
326.69	200.00	8.2811	0.12076	12.794	15.465	88.300	28.726	37.920	465.03	0.043784	12.252	0.039166	vapor
327.69	200.00	8.2541	0.12115	12.823	15.503	88.416	28.769	37.956	465.71	0.043487	12.282	0.039312	vapor
328.69	200.00	8.2273	0.12155	12.852	15.541	88.531	28.812	37.992	466.39	0.043192	12.313	0.039457	vapor
329.69	200.00	8.2006	0.12194	12.882	15.579	88.647	28.855	38.029	467.07	0.042900	12.343	0.039604	vapor
330.69	200.00	8.1742	0.12234	12.911	15.617	88.762	28.899	38.066	467.75	0.042610	12.373	0.039750	vapor
331.69	200.00	8.1479	0.12273	12.940	15.656	88.877	28.943	38.103	468.42	0.042322	12.404	0.039897	vapor
332.69	200.00	8.1218	0.12313	12.970	15.694	88.992	28.987	38.140	469.10	0.042036	12.434	0.040044	vapor
333.69	200.00	8.0959	0.12352	12.999	15.732	89.106	29.031	38.178	469.77	0.041753	12.464	0.040192	vapor
334.69	200.00	8.0701	0.12391	13.029	15.770	89.221	29.075	38.216	470.44	0.041472	12.494	0.040340	vapor
335.69	200.00	8.0446	0.12431	13.058	15.808	89.335	29.120	38.255	471.10	0.041193	12.524	0.040488	vapor
336.69	200.00	8.0191	0.12470	13.088	15.847	89.449	29.165	38.294	471.77	0.040916	12.555	0.040637	vapor
337.69	200.00	7.9939	0.12510	13.117	15.885	89.562	29.210	38.333	472.43	0.040642	12.585	0.040786	vapor
338.69	200.00	7.9688	0.12549	13.147	15.923	89.676	29.256	38.372	473.09	0.040370	12.615	0.040935	vapor
339.69	200.00	7.9439	0.12588	13.177	15.962	89.789	29.301	38.412	473.75	0.040100	12.645	0.041085	vapor
340.69	200.00	7.9192	0.12628	13.206	16.000	89.902	29.347	38.451	474.41	0.039832	12.675	0.041235	vapor
341.69	200.00	7.8946	0.12667	13.236	16.038	90.015	29.393	38.492	475.06	0.039566	12.705	0.041385	vapor
342.69	200.00	7.8702	0.12706	13.266	16.077	90.127	29.440	38.532	475.72	0.039302	12.735	0.041536	vapor
343.69	200.00	7.8459	0.12745	13.296	16.116	90.239	29.486	38.573	476.37	0.039040	12.765	0.041687	vapor
344.69	200.00	7.8218	0.12785	13.326	16.154	90.352	29.533	38.614	477.02	0.038780	12.795	0.041839	vapor
345.69	200.00	7.7979	0.12824	13.356	16.193	90.463	29.580	38.655	477.67	0.038522	12.824	0.041991	vapor
346.69	200.00	7.7741	0.12863	13.386	16.231	90.575	29.627	38.697	478.32	0.038267	12.854	0.042143	vapor
347.69	200.00	7.7504	0.12902	13.416	16.270	90.687	29.674	38.739	478.96	0.038013	12.884	0.042295	vapor
348.69	200.00	7.7269	0.12942	13.446	16.309	90.798	29.722	38.781	479.60	0.037761	12.914	0.042448	vapor
349.69	200.00	7.7036	0.12981	13.476	16.348	90.909	29.770	38.823	480.25	0.037511	12.943	0.042602	vapor
350.69	200.00	7.6804	0.13020	13.506	16.387	91.020	29.818	38.866	480.89	0.037263	12.973	0.042755	vapor
351.69	200.00	7.6574	0.13059	13.536	16.425	91.131	29.866	38.909	481.52	0.037017	13.003	0.042909	vapor
352.69	200.00	7.6344	0.13099	13.567	16.464	91.241	29.914	38.952	482.16	0.036773	13.032	0.043063	vapor
353.69	200.00	7.6117	0.13138	13.597	16.503	91.352	29.963	38.995	482.80	0.036531	13.062	0.043218	vapor
354.69	200.00	7.5891	0.13177	13.627	16.542	91.462	30.011	39.039	483.43	0.036291	13.092	0.043373	vapor
355.69	200.00	7.5666	0.13216	13.658	16.581	91.572	30.060	39.083	484.06	0.036052	13.121	0.043528	vapor
356.69	200.00	7.5442	0.13255	13.688	16.621	91.682	30.109	39.127	484.69	0.035815	13.151	0.043684	vapor
357.69	200.00	7.5220	0.13294	13.719	16.660	91.791	30.158	39.171	485.32	0.035580	13.180	0.043840	vapor
358.69	200.00	7.5000	0.13333	13.749	16.699	91.901	30.208	39.216	485.95	0.035347	13.209	0.043996	vapor
359.69	200.00	7.4780	0.13373	13.780	16.738	92.010	30.258	39.260	486.57	0.035116	13.239	0.044153	vapor
360.69	200.00	7.4562	0.13412	13.810	16.777	92.119	30.307	39.305	487.20	0.034886	13.268	0.044310	vapor
361.69	200.00	7.4346	0.13451	13.841	16.817	92.228	30.357	39.351	487.82	0.034658	13.297	0.044468	vapor
362.69	200.00	7.4130	0.13490	13.872	16.856	92.337	30.408	39.396	488.44	0.034432	13.327	0.044625	vapor
363.69	200.00	7.3916	0.13529	13.903	16.896	92.445	30.458	39.442	489.06	0.034208	13.356	0.044783	vapor
364.69	200.00	7.3703	0.13568	13.933	16.935	92.553	30.508	39.488	489.68	0.033985	13.385	0.044942	vapor
365.69	200.00	7.3492	0.13607	13.964	16.974	92.662	30.559	39.534	490.29	0.033764	13.414	0.045101	vapor
366.69	200.00	7.3282	0.13646	13.995	17.014	92.770	30.610	39.580	490.91	0.033544	13.444	0.045260	vapor
367.69	200.00	7.3073	0.13685	14.026	17.054	92.877	30.661	39.627	491.52	0.033327	13.473	0.045419	vapor
368.69	200.00	7.2865	0.13724	14.057	17.093	92.985	30.712	39.673	492.14	0.033110	13.502	0.045579	vapor
369.69	200.00	7.2658	0.13763	14.088	17.133	93.093	30.763	39.720	492.75	0.032896	13.531	0.045739	vapor
370.69	200.00	7.2453	0.13802	14.119	17.173	93.200	30.815	39.767	493.36	0.032683	13.560	0.045899	vapor
371.69	200.00	7.2249	0.13841	14.151	17.213	93.307	30.866	39.815	493.96	0.032472	13.589	0.046060	vapor
372.69	200.00	7.2046	0.13880	14.182	17.252	93.414	30.918	39.862	494.57	0.032262	13.618	0.046221	vapor
373.69	200.00	7.1844	0.13919	14.213	17.292	93.521	30.970	39.910	495.17	0.032054	13.647	0.046383	vapor
374.69	200.00	7.1644	0.13958	14.244	17.332	93.628	31.022	39.958	495.78	0.031847	13.676	0.046544	vapor
375.69	200.00	7.1444	0.13997	14.276	17.372	93.734	31.074	40.006	496.38	0.031642	13.704	0.046706	vapor
376.69	200.00	7.1246	0.14036	14.307	17.412	93.841	31.127	40.055	496.98	0.031438	13.733	0.046869	vapor
377.69	200.00	7.1049	0.14075	14.339	17.452	93.947	31.179	40.103	497.58	0.031236	13.762	0.047032	vapor
378.69	200.00	7.0853	0.14114	14.370	17.492	94.053	31.232	40.152	498.18	0.031036	13.791	0.047195	vapor
379.69	200.00	7.0658	0.14153	14.402	17.533	94.159	31.285	40.201	498.78	0.030837	13.820	0.047358	vapor
380.69	200.00	7.0465	0.14192	14.433	17.573	94.265	31.338	40.250	499.37	0.030639	13.848	0.047522	vapor
381.69	200.00	7.0272	0.14230	14.465	17.613	94.371	31.391	40.299	499.97	0.030443	13.877	0.047686	vapor
382.69	200.00	7.0080	0.14269	14.497	17.653	94.476	31.444	40.348	500.56	0.030248	13.906	0.047850	vapor
383.69	200.00	6.9890	0.14308	14.528	17.694	94.581	31.497	40.398	501.15	0.030055	13.934	0.048015	vapor
384.69	200.00	6.9701	0.14347	14.560	17.734	94.687	31.551	40.447	501.74	0.029863	13.963	0.048180	vapor
385.69	200.00	6.9512	0.14386	14.592	17.775	94.792	31.605	40.497	502.33	0.029672	13.991	0.048345	vapor
386.69	200.00	6.9325	0.14425	14.624	17.815	94.897	31.658	40.547	502.92	0.029483	14.020	0.048511	vapor
387.69	200.00	6.9139	0.14464	14.656	17.856	95.001	31.712	40.598	503.51	0.029296	14.049	0.048677	vapor
388.69	200.00	6.8954	0.14502	14.688	17.896	95.106	31.766	40.648	504.09	0.029109	14.077	0.048843	vapor
389.69	200.00	6.8770	0.14541	14.720	17.937	95.211	31.820	40.699	504.68	0.028924	14.105	0.049009	vapor
390.69	200.00	6.8586	0.14580	14.752	17.978	95.315	31.875	40.749	505.26	0.028741	14.134	0.049176	vapor
391.69	200.00	6.8404	0.14619	14.785	18.019	95.419	31.929	40.800	505.84	0.028558	14.162	0.049343	vapor
392.69	200.00	6.8223	0.14658	14.817	18.059	95.523	31.983	40.851	506.43	0.028377	14.191	0.049511	vapor
393.69	200.00	6.8043	0.14697	14.849	18.100	95.627	32.038	40.902	507.01	0.028198	14.219	0.049679	vapor
394.69	200.00	6.7864	0.14735	14.881	18.141	95.731	32.093	40.954	507.58	0.028019	14.247	0.049847	vapor
395.69	200.00	6.7686	0.14774	14.914	18.182	95.835	32.147	41.005	508.16	0.027842	14.275	0.050015	vapor
396.69	200.00	6.7508	0.14813	14.946	18.223	95.938	32.202	41.057	508.74	0.027667	14.304	0.050184	vapor
397.69	200.00	6.7332	0.14852	14.979	18.264	96.042	32.257	41.108	509.31	0.027492	14.332	0.050353	vapor
398.69	200.00	6.7157	0.14891	15.011	18.305	96.145	32.313	41.160	509.89	0.027319	14.360	0.050522	vapor
399.69	200.00	6.6983	0.14929	15.044	18.347	96.248	32.368	41.212	510.46	0.027147	14.388	0.050692	vapor
400.69	200.00	6.6809	0.14968	15.077	18.388	96.351	32.423	41.264	511.03	0.026976	14.416	0.050862	vapor
401.69	200.00	6.6637	0.15007	15.109	18.429	96.454	32.479	41.317	511.60	0.026806	14.444	0.051032	vapor
402.69	200.00	6.6465	0.15046	15.142	18.470	96.557	32.534	41.369	512.17	0.026638	14.472	0.051202	vapor
403.69	200.00	6.6294	0.15084	15.175	18.512	96.660	32.590	41.422	512.74	0.026471	14.500	0.051373	vapor
404.69	200.00	6.6125	0.15123	15.208	18.553	96.762	32.646	41.474	513.31	0.026305	14.528	0.051544	vapor
405.69	200.00	6.5956	0.15162	15.241	18.595	96.865	32.702	41.527	513.88	0.026140	14.556	0.051716	vapor
406.69	200.00	6.5788	0.15200	15.274	18.636	96.967	32.758	41.580	514.44	0.025977	14.584	0.051888	vapor
407.69	200.00	6.5621	0.15239	15.307	18.678	97.069	32.814	41.633	515.01	0.025814	14.612	0.052060	vapor
408.69	200.00	6.5454	0.15278	15.340	18.720	97.171	32.870	41.686	515.57	0.025653	14.640	0.052232	vapor
409.69	200.00	6.5289	0.15317	15.373	18.761	97.273	32.926	41.739	516.13	0.025493	14.668	0.052404	vapor
410.69	200.00	6.5125	0.15355	15.406	18.803	97.375	32.983	41.793	516.69	0.025334	14.696	0.052577	vapor
411.69	200.00	6.4961	0.15394	15.439	18.845	97.477	33.039	41.846	517.26	0.025176	14.723	0.052750	vapor
412.69	200.00	6.4798	0.15433	15.473	18.887	97.578	33.096	41.900	517.81	0.025020	14.751	0.052924	vapor
413.69	200.00	6.4636	0.15471	15.506	18.929	97.680	33.152	41.954	518.37	0.024864	14.779	0.053098	vapor
414.69	200.00	6.4475	0.15510	15.540	18.971	97.781	33.209	42.007	518.93	0.024709	14.807	0.053272	vapor
415.69	200.00	6.4315	0.15549	15.573	19.013	97.882	33.266	42.061	519.49	0.024556	14.834	0.053446	vapor
416.69	200.00	6.4155	0.15587	15.607	19.055	97.983	33.323	42.116	520.04	0.024404	14.862	0.053621	vapor
417.69	200.00	6.3997	0.15626	15.640	19.097	98.084	33.379	42.170	520.60	0.024252	14.889	0.053795	vapor
418.69	200.00	6.3839	0.15664	15.674	19.139	98.185	33.437	42.224	521.15	0.024102	14.917	0.053971	vapor
419.69	200.00	6.3682	0.15703	15.708	19.181	98.286	33.494	42.278	521.70	0.023953	14.945	0.054146	vapor
420.69	200.00	6.3526	0.15742	15.741	19.224	98.387	33.551	42.333	522.26	0.023805	14.972	0.054322	vapor
421.69	200.00	6.3370	0.15780	15.775	19.266	98.487	33.608	42.387	522.81	0.023658	15.000	0.054498	vapor
422.69	200.00	6.3215	0.15819	15.809	19.309	98.588	33.665	42.442	523.36	0.023512	15.027	0.054674	vapor
423.69	200.00	6.3061	0.15858	15.843	19.351	98.688	33.723	42.497	523.90	0.023367	15.055	0.054850	vapor
424.69	200.00	6.2908	0.15896	15.877	19.394	98.788	33.780	42.552	524.45	0.023223	15.082	0.055027	vapor
425.69	200.00	6.2756	0.15935	15.911	19.436	98.889	33.838	42.607	525.00	0.023080	15.109	0.055204	vapor
426.69	200.00	6.2604	0.15973	15.945	19.479	98.989	33.896	42.662	525.55	0.022938	15.137	0.055382	vapor
427.69	200.00	6.2453	0.16012	15.979	19.521	99.089	33.953	42.717	526.09	0.022797	15.164	0.055559	vapor
428.69	200.00	6.2303	0.16050	16.013	19.564	99.188	34.011	42.772	526.64	0.022657	15.191	0.055737	vapor
429.69	200.00	6.2154	0.16089	16.048	19.607	99.288	34.069	42.827	527.18	0.022518	15.219	0.055915	vapor
430.69	200.00	6.2005	0.16128	16.082	19.650	99.388	34.127	42.883	527.72	0.022380	15.246	0.056094	vapor
431.69	200.00	6.1857	0.16166	16.116	19.693	99.487	34.185	42.938	528.26	0.022242	15.273	0.056273	vapor
432.69	200.00	6.1710	0.16205	16.151	19.736	99.587	34.243	42.994	528.80	0.022106	15.300	0.056451	vapor
433.69	200.00	6.1564	0.16243	16.185	19.779	99.686	34.301	43.050	529.34	0.021971	15.327	0.056631	vapor
434.69	200.00	6.1418	0.16282	16.220	19.822	99.785	34.359	43.105	529.88	0.021837	15.354	0.056810	vapor
435.69	200.00	6.1273	0.16320	16.254	19.865	99.884	34.417	43.161	530.42	0.021703	15.382	0.056990	vapor
436.69	200.00	6.1129	0.16359	16.289	19.908	99.983	34.475	43.217	530.96	0.021571	15.409	0.057170	vapor
437.69	200.00	6.0985	0.16397	16.324	19.951	100.08	34.534	43.273	531.50	0.021439	15.436	0.057350	vapor
438.69	200.00	6.0842	0.16436	16.359	19.995	100.18	34.592	43.329	532.03	0.021308	15.463	0.057531	vapor
439.69	200.00	6.0700	0.16475	16.393	20.038	100.28	34.651	43.385	532.57	0.021179	15.490	0.057712	vapor
440.69	200.00	6.0558	0.16513	16.428	20.081	100.38	34.709	43.441	533.10	0.021050	15.517	0.057893	vapor
441.69	200.00	6.0417	0.16552	16.463	20.125	100.48	34.768	43.498	533.64	0.020922	15.544	0.058074	vapor
442.69	200.00	6.0277	0.16590	16.498	20.168	100.58	34.826	43.554	534.17	0.020795	15.570	0.058255	vapor
443.69	200.00	6.0138	0.16629	16.533	20.212	100.67	34.885	43.610	534.70	0.020668	15.597	0.058437	vapor
444.69	200.00	5.9999	0.16667	16.569	20.256	100.77	34.944	43.667	535.23	0.020543	15.624	0.058619	vapor
445.69	200.00	5.9860	0.16706	16.604	20.299	100.87	35.002	43.723	535.76	0.020418	15.651	0.058802	vapor
446.69	200.00	5.9723	0.16744	16.639	20.343	100.97	35.061	43.780	536.29	0.020295	15.678	0.058984	vapor
447.69	200.00	5.9586	0.16782	16.674	20.387	101.07	35.120	43.837	536.82	0.020172	15.705	0.059167	vapor
448.69	200.00	5.9450	0.16821	16.710	20.431	101.16	35.179	43.893	537.35	0.020050	15.731	0.059350	vapor
449.69	200.00	5.9314	0.16859	16.745	20.475	101.26	35.238	43.950	537.87	0.019928	15.758	0.059533	vapor
450.69	200.00	5.9179	0.16898	16.780	20.519	101.36	35.297	44.007	538.40	0.019808	15.785	0.059717	vapor
451.69	200.00	5.9045	0.16936	16.816	20.563	101.46	35.356	44.064	538.93	0.019688	15.811	0.059900	vapor
452.69	200.00	5.8911	0.16975	16.852	20.607	101.55	35.415	44.121	539.45	0.019570	15.838	0.060084	vapor
453.69	200.00	5.8778	0.17013	16.887	20.651	101.65	35.474	44.178	539.98	0.019452	15.865	0.060269	vapor
454.69	200.00	5.8645	0.17052	16.923	20.695	101.75	35.533	44.235	540.50	0.019335	15.891	0.060453	vapor
455.69	200.00	5.8513	0.17090	16.959	20.739	101.85	35.592	44.292	541.02	0.019218	15.918	0.060638	vapor
456.69	200.00	5.8382	0.17129	16.994	20.784	101.94	35.651	44.349	541.54	0.019102	15.944	0.060823	vapor
457.69	200.00	5.8251	0.17167	17.030	20.828	102.04	35.711	44.407	542.06	0.018988	15.971	0.061008	vapor
458.69	200.00	5.8121	0.17205	17.066	20.873	102.14	35.770	44.464	542.59	0.018873	15.997	0.061194	vapor
459.69	200.00	5.7992	0.17244	17.102	20.917	102.23	35.829	44.521	543.10	0.018760	16.024	0.061379	vapor
460.69	200.00	5.7863	0.17282	17.138	20.962	102.33	35.889	44.579	543.62	0.018648	16.050	0.061565	vapor
461.69	200.00	5.7734	0.17321	17.174	21.006	102.43	35.948	44.636	544.14	0.018536	16.077	0.061751	vapor
462.69	200.00	5.7606	0.17359	17.211	21.051	102.52	36.007	44.694	544.66	0.018425	16.103	0.061938	vapor
463.69	200.00	5.7479	0.17398	17.247	21.096	102.62	36.067	44.751	545.18	0.018314	16.129	0.062124	vapor
464.69	200.00	5.7353	0.17436	17.283	21.140	102.72	36.126	44.809	545.69	0.018205	16.156	0.062311	vapor
465.69	200.00	5.7227	0.17474	17.319	21.185	102.81	36.186	44.866	546.21	0.018096	16.182	0.062498	vapor
466.69	200.00	5.7101	0.17513	17.356	21.230	102.91	36.245	44.924	546.72	0.017988	16.208	0.062685	vapor
467.69	200.00	5.6976	0.17551	17.392	21.275	103.01	36.305	44.982	547.24	0.017880	16.235	0.062873	vapor
468.69	200.00	5.6852	0.17590	17.429	21.320	103.10	36.365	45.040	547.75	0.017773	16.261	0.063061	vapor
469.69	200.00	5.6728	0.17628	17.465	21.365	103.20	36.424	45.097	548.26	0.017667	16.287	0.063249	vapor
470.69	200.00	5.6605	0.17666	17.502	21.410	103.29	36.484	45.155	548.78	0.017562	16.313	0.063437	vapor
471.69	200.00	5.6482	0.17705	17.539	21.455	103.39	36.544	45.213	549.29	0.017457	16.339	0.063625	vapor
472.69	200.00	5.6360	0.17743	17.576	21.501	103.49	36.603	45.271	549.80	0.017353	16.366	0.063814	vapor
473.69	200.00	5.6238	0.17781	17.612	21.546	103.58	36.663	45.329	550.31	0.017250	16.392	0.064003	vapor
474.69	200.00	5.6117	0.17820	17.649	21.591	103.68	36.723	45.387	550.82	0.017147	16.418	0.064192	vapor
475.69	200.00	5.5997	0.17858	17.686	21.637	103.77	36.782	45.445	551.33	0.017046	16.444	0.064381	vapor
476.69	200.00	5.5877	0.17897	17.723	21.682	103.87	36.842	45.503	551.83	0.016944	16.470	0.064571	vapor
477.69	200.00	5.5757	0.17935	17.760	21.728	103.96	36.902	45.561	552.34	0.016844	16.496	0.064760	vapor
478.69	200.00	5.5638	0.17973	17.797	21.773	104.06	36.962	45.619	552.85	0.016744	16.522	0.064950	vapor
479.69	200.00	5.5520	0.18012	17.834	21.819	104.16	37.022	45.677	553.36	0.016644	16.548	0.065140	vapor
480.69	200.00	5.5402	0.18050	17.872	21.865	104.25	37.082	45.736	553.86	0.016546	16.574	0.065331	vapor
481.69	200.00	5.5285	0.18088	17.909	21.910	104.35	37.142	45.794	554.37	0.016448	16.600	0.065521	vapor
482.69	200.00	5.5168	0.18127	17.946	21.956	104.44	37.201	45.852	554.87	0.016350	16.625	0.065712	vapor
483.69	200.00	5.5051	0.18165	17.984	22.002	104.54	37.261	45.910	555.37	0.016253	16.651	0.065903	vapor
484.69	200.00	5.4935	0.18203	18.021	22.048	104.63	37.321	45.969	555.88	0.016157	16.677	0.066094	vapor
485.69	200.00	5.4820	0.18242	18.059	22.094	104.73	37.381	46.027	556.38	0.016062	16.703	0.066286	vapor
486.69	200.00	5.4705	0.18280	18.096	22.140	104.82	37.441	46.085	556.88	0.015967	16.729	0.066477	vapor
487.69	200.00	5.4591	0.18318	18.134	22.186	104.91	37.501	46.144	557.38	0.015873	16.754	0.066669	vapor
488.69	200.00	5.4477	0.18357	18.172	22.232	105.01	37.561	46.202	557.88	0.015779	16.780	0.066861	vapor
489.69	200.00	5.4363	0.18395	18.209	22.279	105.10	37.621	46.261	558.38	0.015686	16.806	0.067054	vapor
490.69	200.00	5.4250	0.18433	18.247	22.325	105.20	37.681	46.319	558.88	0.015593	16.832	0.067246	vapor
491.69	200.00	5.4138	0.18471	18.285	22.371	105.29	37.741	46.378	559.38	0.015501	16.857	0.067439	vapor
492.69	200.00	5.4026	0.18510	18.323	22.418	105.39	37.801	46.436	559.88	0.015410	16.883	0.067632	vapor
493.69	200.00	5.3914	0.18548	18.361	22.464	105.48	37.861	46.495	560.38	0.015319	16.908	0.067825	vapor
494.69	200.00	5.3803	0.18586	18.399	22.511	105.57	37.921	46.553	560.88	0.015229	16.934	0.068018	vapor
495.69	200.00	5.3692	0.18625	18.437	22.557	105.67	37.982	46.612	561.37	0.015140	16.960	0.068211	vapor
496.69	200.00	5.3582	0.18663	18.475	22.604	105.76	38.042	46.670	561.87	0.015051	16.985	0.068405	vapor
497.69	200.00	5.3473	0.18701	18.514	22.651	105.86	38.102	46.729	562.36	0.014962	17.011	0.068599	vapor
498.69	200.00	5.3363	0.18739	18.552	22.697	105.95	38.162	46.787	562.86	0.014874	17.036	0.068793	vapor
499.69	200.00	5.3255	0.18778	18.590	22.744	106.04	38.222	46.846	563.35	0.014787	17.062	0.068987	vapor
500.69	200.00	5.3146	0.18816	18.629	22.791	106.14	38.282	46.905	563.85	0.014700	17.087	0.069181	vapor
501.69	200.00	5.3038	0.18854	18.667	22.838	106.23	38.342	46.963	564.34	0.014614	17.113	0.069376	vapor
502.69	200.00	5.2931	0.18893	18.706	22.885	106.33	38.402	47.022	564.83	0.014528	17.138	0.069571	vapor
503.69	200.00	5.2824	0.18931	18.744	22.932	106.42	38.462	47.081	565.32	0.014443	17.163	0.069766	vapor
504.69	200.00	5.2717	0.18969	18.783	22.979	106.51	38.522	47.139	565.82	0.014358	17.189	0.069961	vapor
505.69	200.00	5.2611	0.19007	18.822	23.026	106.61	38.583	47.198	566.31	0.014274	17.214	0.070156	vapor
506.69	200.00	5.2506	0.19046	18.860	23.074	106.70	38.643	47.257	566.80	0.014191	17.239	0.070352	vapor
507.69	200.00	5.2400	0.19084	18.899	23.121	106.79	38.703	47.316	567.29	0.014108	17.265	0.070548	vapor
508.69	200.00	5.2296	0.19122	18.938	23.168	106.89	38.763	47.374	567.78	0.014025	17.290	0.070744	vapor
509.69	200.00	5.2191	0.19160	18.977	23.216	106.98	38.823	47.433	568.26	0.013943	17.315	0.070940	vapor
510.69	200.00	5.2087	0.19199	19.016	23.263	107.07	38.883	47.492	568.75	0.013862	17.340	0.071136	vapor
511.69	200.00	5.1984	0.19237	19.055	23.311	107.16	38.943	47.551	569.24	0.013781	17.365	0.071333	vapor
512.69	200.00	5.1881	0.19275	19.094	23.358	107.26	39.003	47.610	569.73	0.013700	17.391	0.071529	vapor
513.69	200.00	5.1778	0.19313	19.133	23.406	107.35	39.064	47.668	570.21	0.013620	17.416	0.071726	vapor
514.69	200.00	5.1676	0.19352	19.173	23.454	107.44	39.124	47.727	570.70	0.013541	17.441	0.071923	vapor
515.69	200.00	5.1574	0.19390	19.212	23.501	107.54	39.184	47.786	571.19	0.013462	17.466	0.072121	vapor
516.69	200.00	5.1472	0.19428	19.251	23.549	107.63	39.244	47.845	571.67	0.013383	17.491	0.072318	vapor
517.69	200.00	5.1371	0.19466	19.291	23.597	107.72	39.304	47.904	572.16	0.013305	17.516	0.072516	vapor
518.69	200.00	5.1270	0.19504	19.330	23.645	107.81	39.364	47.962	572.64	0.013228	17.541	0.072713	vapor
519.69	200.00	5.1170	0.19543	19.370	23.693	107.91	39.424	48.021	573.12	0.013151	17.566	0.072911	vapor
520.69	200.00	5.1070	0.19581	19.409	23.741	108.00	39.484	48.080	573.61	0.013074	17.591	0.073109	vapor
521.69	200.00	5.0971	0.19619	19.449	23.789	108.09	39.545	48.139	574.09	0.012998	17.616	0.073308	vapor
522.69	200.00	5.0872	0.19657	19.489	23.837	108.18	39.605	48.198	574.57	0.012922	17.641	0.073506	vapor
523.69	200.00	5.0773	0.19695	19.528	23.885	108.27	39.665	48.257	575.05	0.012847	17.666	0.073705	vapor
524.69	200.00	5.0675	0.19734	19.568	23.934	108.37	39.725	48.315	575.53	0.012772	17.691	0.073904	vapor
525.69	200.00	5.0577	0.19772	19.608	23.982	108.46	39.785	48.374	576.01	0.012698	17.716	0.074103	vapor
526.69	200.00	5.0479	0.19810	19.648	24.030	108.55	39.845	48.433	576.49	0.012624	17.741	0.074302	vapor
527.69	200.00	5.0382	0.19848	19.688	24.079	108.64	39.905	48.492	576.97	0.012551	17.765	0.074501	vapor
528.69	200.00	5.0286	0.19886	19.728	24.127	108.73	39.965	48.551	577.45	0.012478	17.790	0.074701	vapor
529.69	200.00	5.0189	0.19925	19.768	24.176	108.83	40.025	48.610	577.93	0.012406	17.815	0.074900	vapor
530.69	200.00	5.0093	0.19963	19.808	24.225	108.92	40.085	48.669	578.41	0.012333	17.840	0.075100	vapor
531.69	200.00	4.9998	0.20001	19.849	24.273	109.01	40.145	48.727	578.89	0.012262	17.865	0.075300	vapor
532.69	200.00	4.9902	0.20039	19.889	24.322	109.10	40.205	48.786	579.36	0.012191	17.889	0.075500	vapor
533.69	200.00	4.9807	0.20077	19.929	24.371	109.19	40.265	48.845	579.84	0.012120	17.914	0.075701	vapor
534.69	200.00	4.9713	0.20116	19.970	24.420	109.28	40.325	48.904	580.32	0.012050	17.939	0.075901	vapor
535.69	200.00	4.9619	0.20154	20.010	24.469	109.38	40.385	48.963	580.79	0.011980	17.963	0.076102	vapor
536.69	200.00	4.9525	0.20192	20.051	24.518	109.47	40.445	49.022	581.27	0.011910	17.988	0.076303	vapor
537.69	200.00	4.9431	0.20230	20.091	24.567	109.56	40.505	49.080	581.74	0.011841	18.013	0.076504	vapor
