Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
542.69	500.00	12.214	0.081870	20.192	24.720	102.21	40.860	49.808	587.82	0.010913	18.298	0.078254	vapor
543.69	500.00	12.191	0.082026	20.234	24.770	102.30	40.920	49.865	588.31	0.010850	18.323	0.078454	vapor
544.69	500.00	12.168	0.082182	20.275	24.820	102.39	40.979	49.921	588.79	0.010786	18.347	0.078655	vapor
545.69	500.00	12.145	0.082338	20.316	24.870	102.48	41.039	49.978	589.27	0.010723	18.371	0.078855	vapor
546.69	500.00	12.122	0.082493	20.358	24.920	102.58	41.098	50.035	589.75	0.010660	18.395	0.079056	vapor
547.69	500.00	12.099	0.082649	20.399	24.970	102.67	41.158	50.092	590.23	0.010598	18.419	0.079257	vapor
548.69	500.00	12.077	0.082805	20.441	25.020	102.76	41.217	50.149	590.71	0.010536	18.443	0.079458	vapor
549.69	500.00	12.054	0.082961	20.482	25.070	102.85	41.277	50.206	591.19	0.010474	18.467	0.079660	vapor
550.69	500.00	12.031	0.083116	20.524	25.121	102.94	41.336	50.262	591.67	0.010413	18.491	0.079861	vapor
551.69	500.00	12.009	0.083272	20.565	25.171	103.03	41.396	50.319	592.15	0.010352	18.514	0.080063	vapor
552.69	500.00	11.986	0.083428	20.607	25.221	103.12	41.455	50.376	592.63	0.010291	18.538	0.080265	vapor
553.69	500.00	11.964	0.083583	20.649	25.272	103.22	41.515	50.433	593.10	0.010231	18.562	0.080467	vapor
554.69	500.00	11.942	0.083739	20.691	25.322	103.31	41.574	50.490	593.58	0.010171	18.586	0.080669	vapor
555.69	500.00	11.920	0.083895	20.733	25.373	103.40	41.634	50.547	594.06	0.010111	18.610	0.080871	vapor
556.69	500.00	11.898	0.084050	20.775	25.423	103.49	41.693	50.604	594.53	0.010052	18.634	0.081074	vapor
557.69	500.00	11.876	0.084206	20.817	25.474	103.58	41.752	50.661	595.01	0.0099934	18.658	0.081277	vapor
558.69	500.00	11.854	0.084361	20.859	25.524	103.67	41.812	50.717	595.48	0.0099349	18.681	0.081479	vapor
559.69	500.00	11.832	0.084517	20.901	25.575	103.76	41.871	50.774	595.96	0.0098768	18.705	0.081682	vapor
560.69	500.00	11.810	0.084672	20.943	25.626	103.85	41.931	50.831	596.43	0.0098190	18.729	0.081885	vapor
561.69	500.00	11.789	0.084828	20.985	25.677	103.94	41.990	50.888	596.91	0.0097615	18.753	0.082089	vapor
562.69	500.00	11.767	0.084983	21.028	25.728	104.03	42.049	50.945	597.38	0.0097044	18.776	0.082292	vapor
563.69	500.00	11.746	0.085139	21.070	25.779	104.12	42.108	51.002	597.85	0.0096476	18.800	0.082496	vapor
564.69	500.00	11.724	0.085294	21.113	25.830	104.21	42.168	51.059	598.32	0.0095911	18.824	0.082699	vapor
565.69	500.00	11.703	0.085449	21.155	25.881	104.30	42.227	51.115	598.79	0.0095349	18.847	0.082903	vapor
566.69	500.00	11.682	0.085605	21.198	25.932	104.39	42.286	51.172	599.27	0.0094791	18.871	0.083107	vapor
567.69	500.00	11.660	0.085760	21.240	25.983	104.48	42.345	51.229	599.74	0.0094236	18.895	0.083311	vapor
568.69	500.00	11.639	0.085915	21.283	26.035	104.57	42.405	51.286	600.21	0.0093684	18.918	0.083516	vapor
569.69	500.00	11.618	0.086071	21.326	26.086	104.66	42.464	51.343	600.68	0.0093135	18.942	0.083720	vapor
570.69	500.00	11.597	0.086226	21.368	26.137	104.75	42.523	51.400	601.14	0.0092590	18.965	0.083925	vapor
571.69	500.00	11.577	0.086381	21.411	26.189	104.84	42.582	51.456	601.61	0.0092047	18.989	0.084129	vapor
572.69	500.00	11.556	0.086537	21.454	26.240	104.93	42.641	51.513	602.08	0.0091508	19.013	0.084334	vapor
573.69	500.00	11.535	0.086692	21.497	26.292	105.02	42.700	51.570	602.55	0.0090972	19.036	0.084539	vapor
574.69	500.00	11.514	0.086847	21.540	26.343	105.11	42.759	51.627	603.02	0.0090439	19.060	0.084744	vapor
575.69	500.00	11.494	0.087002	21.583	26.395	105.20	42.818	51.684	603.48	0.0089909	19.083	0.084950	vapor
576.69	500.00	11.473	0.087157	21.626	26.447	105.29	42.877	51.740	603.95	0.0089381	19.106	0.085155	vapor
577.69	500.00	11.453	0.087313	21.670	26.498	105.38	42.936	51.797	604.42	0.0088857	19.130	0.085361	vapor
578.69	500.00	11.433	0.087468	21.713	26.550	105.47	42.995	51.854	604.88	0.0088336	19.153	0.085566	vapor
579.69	500.00	11.413	0.087623	21.756	26.602	105.56	43.054	51.911	605.35	0.0087818	19.177	0.085772	vapor
580.69	500.00	11.392	0.087778	21.799	26.654	105.65	43.113	51.968	605.81	0.0087303	19.200	0.085978	vapor
581.69	500.00	11.372	0.087933	21.843	26.706	105.74	43.172	52.024	606.28	0.0086791	19.223	0.086184	vapor
582.69	500.00	11.352	0.088088	21.886	26.758	105.83	43.231	52.081	606.74	0.0086281	19.247	0.086391	vapor
583.69	500.00	11.332	0.088243	21.930	26.810	105.92	43.290	52.138	607.20	0.0085775	19.270	0.086597	vapor
584.69	500.00	11.312	0.088398	21.973	26.862	106.01	43.349	52.194	607.66	0.0085271	19.294	0.086803	vapor
585.69	500.00	11.293	0.088553	22.017	26.915	106.10	43.408	52.251	608.13	0.0084770	19.317	0.087010	vapor
586.69	500.00	11.273	0.088708	22.061	26.967	106.19	43.466	52.308	608.59	0.0084272	19.340	0.087217	vapor
587.69	500.00	11.253	0.088863	22.105	27.019	106.28	43.525	52.364	609.05	0.0083777	19.363	0.087424	vapor
588.69	500.00	11.234	0.089018	22.148	27.072	106.37	43.584	52.421	609.51	0.0083284	19.387	0.087631	vapor
589.69	500.00	11.214	0.089173	22.192	27.124	106.46	43.643	52.478	609.97	0.0082795	19.410	0.087838	vapor
590.69	500.00	11.195	0.089328	22.236	27.177	106.54	43.701	52.534	610.43	0.0082308	19.433	0.088046	vapor
591.69	500.00	11.175	0.089483	22.280	27.229	106.63	43.760	52.591	610.89	0.0081823	19.456	0.088253	vapor
592.69	500.00	11.156	0.089638	22.324	27.282	106.72	43.819	52.648	611.35	0.0081342	19.479	0.088461	vapor
593.69	500.00	11.137	0.089792	22.368	27.334	106.81	43.877	52.704	611.81	0.0080863	19.503	0.088668	vapor
594.69	500.00	11.118	0.089947	22.413	27.387	106.90	43.936	52.761	612.27	0.0080387	19.526	0.088876	vapor
595.69	500.00	11.099	0.090102	22.457	27.440	106.99	43.995	52.817	612.73	0.0079913	19.549	0.089084	vapor
596.69	500.00	11.079	0.090257	22.501	27.493	107.08	44.053	52.874	613.18	0.0079442	19.572	0.089292	vapor
597.69	500.00	11.061	0.090412	22.545	27.546	107.17	44.112	52.931	613.64	0.0078974	19.595	0.089501	vapor
598.69	500.00	11.042	0.090566	22.590	27.599	107.25	44.170	52.987	614.10	0.0078508	19.618	0.089709	vapor
599.69	500.00	11.023	0.090721	22.634	27.652	107.34	44.229	53.044	614.55	0.0078045	19.641	0.089917	vapor
