Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
92.694	600.00	451.53	0.0022147	-1.0839	-0.93693	-10.640	34.738	53.773	1548.6	-0.0060153	201.75	0.21254	liquid
93.694	600.00	450.23	0.0022211	-1.0305	-0.88314	-10.063	34.642	53.823	1539.9	-0.0059901	195.72	0.21137	liquid
94.694	600.00	448.93	0.0022275	-0.97712	-0.82929	-9.4914	34.548	53.877	1531.1	-0.0059638	189.97	0.21018	liquid
95.694	600.00	447.62	0.0022340	-0.92365	-0.77538	-8.9251	34.456	53.934	1522.2	-0.0059366	184.50	0.20897	liquid
96.694	600.00	446.31	0.0022406	-0.87012	-0.72142	-8.3641	34.366	53.993	1513.3	-0.0059084	179.28	0.20775	liquid
97.694	600.00	444.99	0.0022472	-0.81654	-0.66739	-7.8083	34.278	54.055	1504.3	-0.0058793	174.30	0.20652	liquid
98.694	600.00	443.67	0.0022539	-0.76289	-0.61331	-7.2574	34.192	54.120	1495.4	-0.0058493	169.54	0.20528	liquid
99.694	600.00	442.34	0.0022607	-0.70919	-0.55915	-6.7115	34.107	54.187	1486.3	-0.0058182	164.99	0.20402	liquid
100.69	600.00	441.01	0.0022675	-0.65542	-0.50493	-6.1703	34.023	54.256	1477.3	-0.0057863	160.63	0.20275	liquid
101.69	600.00	439.67	0.0022744	-0.60159	-0.45064	-5.6338	33.941	54.327	1468.2	-0.0057534	156.46	0.20147	liquid
102.69	600.00	438.33	0.0022814	-0.54769	-0.39628	-5.1019	33.860	54.400	1459.0	-0.0057194	152.46	0.20019	liquid
103.69	600.00	436.98	0.0022884	-0.49372	-0.34184	-4.5743	33.780	54.475	1449.8	-0.0056845	148.62	0.19889	liquid
104.69	600.00	435.63	0.0022955	-0.43967	-0.28733	-4.0511	33.701	54.552	1440.6	-0.0056486	144.94	0.19758	liquid
105.69	600.00	434.27	0.0023027	-0.38556	-0.23274	-3.5322	33.623	54.632	1431.4	-0.0056116	141.40	0.19627	liquid
106.69	600.00	432.91	0.0023100	-0.33137	-0.17806	-3.0173	33.545	54.713	1422.1	-0.0055736	138.00	0.19495	liquid
107.69	600.00	431.54	0.0023173	-0.27710	-0.12331	-2.5066	33.469	54.796	1412.8	-0.0055344	134.72	0.19362	liquid
108.69	600.00	430.16	0.0023247	-0.22275	-0.068471	-1.9997	33.393	54.881	1403.4	-0.0054941	131.57	0.19229	liquid
109.69	600.00	428.78	0.0023322	-0.16833	-0.013546	-1.4967	33.318	54.969	1394.1	-0.0054527	128.54	0.19095	liquid
110.69	600.00	427.39	0.0023398	-0.11382	0.041467	-0.99745	33.243	55.058	1384.7	-0.0054100	125.61	0.18960	liquid
111.69	600.00	425.99	0.0023474	-0.059221	0.096571	-0.50188	33.169	55.150	1375.2	-0.0053661	122.79	0.18825	liquid
112.69	600.00	424.59	0.0023552	-0.0045387	0.15177	-0.0098990	33.096	55.244	1365.7	-0.0053209	120.07	0.18690	liquid
113.69	600.00	423.18	0.0023630	0.050233	0.20706	0.47858	33.023	55.341	1356.2	-0.0052744	117.44	0.18554	liquid
114.69	600.00	421.77	0.0023710	0.10510	0.26245	0.96363	32.951	55.440	1346.7	-0.0052265	114.90	0.18417	liquid
115.69	600.00	420.34	0.0023790	0.16005	0.31794	1.4453	32.880	55.541	1337.1	-0.0051771	112.44	0.18280	liquid
116.69	600.00	418.91	0.0023871	0.21511	0.37353	1.9238	32.809	55.645	1327.5	-0.0051263	110.06	0.18143	liquid
117.69	600.00	417.47	0.0023954	0.27026	0.42923	2.3991	32.739	55.752	1317.9	-0.0050739	107.76	0.18006	liquid
118.69	600.00	416.02	0.0024037	0.32551	0.48504	2.8712	32.670	55.862	1308.2	-0.0050199	105.54	0.17868	liquid
119.69	600.00	414.57	0.0024121	0.38087	0.54096	3.3404	32.601	55.975	1298.5	-0.0049643	103.38	0.17731	liquid
120.69	600.00	413.11	0.0024207	0.43634	0.59699	3.8066	32.532	56.091	1288.8	-0.0049069	101.29	0.17593	liquid
121.69	600.00	411.63	0.0024293	0.49191	0.65314	4.2699	32.465	56.211	1279.0	-0.0048477	99.256	0.17454	liquid
122.69	600.00	410.15	0.0024381	0.54760	0.70941	4.7304	32.397	56.333	1269.2	-0.0047867	97.287	0.17316	liquid
123.69	600.00	408.66	0.0024470	0.60341	0.76581	5.1882	32.331	56.460	1259.4	-0.0047237	95.376	0.17177	liquid
124.69	600.00	407.16	0.0024560	0.65934	0.82233	5.6433	32.265	56.590	1249.5	-0.0046587	93.519	0.17038	liquid
125.69	600.00	405.65	0.0024652	0.71539	0.87899	6.0959	32.200	56.724	1239.6	-0.0045915	91.715	0.16900	liquid
126.69	600.00	404.13	0.0024744	0.77156	0.93578	6.5459	32.135	56.863	1229.6	-0.0045222	89.960	0.16761	liquid
127.69	600.00	402.60	0.0024838	0.82787	0.99272	6.9935	32.071	57.005	1219.6	-0.0044506	88.254	0.16622	liquid
128.69	600.00	401.06	0.0024934	0.88432	1.0498	7.4388	32.008	57.152	1209.6	-0.0043766	86.593	0.16483	liquid
129.69	600.00	399.51	0.0025031	0.94090	1.1070	7.8817	31.945	57.304	1199.5	-0.0043001	84.976	0.16343	liquid
130.69	600.00	397.95	0.0025129	0.99763	1.1644	8.3225	31.884	57.461	1189.4	-0.0042210	83.401	0.16204	liquid
131.69	600.00	396.37	0.0025229	1.0545	1.2219	8.7611	31.822	57.624	1179.2	-0.0041391	81.867	0.16065	liquid
132.69	600.00	394.78	0.0025330	1.1115	1.2797	9.1976	31.762	57.791	1169.0	-0.0040545	80.370	0.15925	liquid
133.69	600.00	393.19	0.0025433	1.1687	1.3375	9.6322	31.702	57.965	1158.8	-0.0039668	78.911	0.15786	liquid
134.69	600.00	391.57	0.0025538	1.2261	1.3956	10.065	31.644	58.145	1148.5	-0.0038761	77.487	0.15647	liquid
135.69	600.00	389.95	0.0025644	1.2836	1.4538	10.496	31.585	58.331	1138.1	-0.0037820	76.096	0.15507	liquid
136.69	600.00	388.31	0.0025753	1.3413	1.5123	10.925	31.528	58.524	1127.7	-0.0036846	74.738	0.15368	liquid
137.69	600.00	386.66	0.0025863	1.3992	1.5709	11.352	31.472	58.724	1117.2	-0.0035836	73.412	0.15229	liquid
138.69	600.00	384.99	0.0025975	1.4573	1.6297	11.778	31.416	58.931	1106.7	-0.0034788	72.115	0.15089	liquid
139.69	600.00	383.30	0.0026089	1.5156	1.6887	12.202	31.361	59.146	1096.1	-0.0033701	70.846	0.14950	liquid
140.69	600.00	381.61	0.0026205	1.5741	1.7480	12.624	31.308	59.370	1085.5	-0.0032572	69.605	0.14810	liquid
141.69	600.00	379.89	0.0026323	1.6328	1.8075	13.046	31.255	59.602	1074.8	-0.0031400	68.390	0.14671	liquid
142.69	600.00	378.16	0.0026444	1.6917	1.8672	13.466	31.203	59.844	1064.0	-0.0030181	67.201	0.14531	liquid
143.69	600.00	376.41	0.0026567	1.7509	1.9272	13.884	31.152	60.096	1053.2	-0.0028915	66.035	0.14391	liquid
144.69	600.00	374.64	0.0026692	1.8103	1.9874	14.302	31.102	60.358	1042.3	-0.0027597	64.893	0.14252	liquid
145.69	600.00	372.85	0.0026820	1.8699	2.0479	14.719	31.053	60.631	1031.3	-0.0026226	63.772	0.14112	liquid
146.69	600.00	371.05	0.0026951	1.9298	2.1087	15.134	31.005	60.916	1020.2	-0.0024797	62.673	0.13972	liquid
147.69	600.00	369.22	0.0027084	1.9900	2.1697	15.549	30.959	61.214	1009.1	-0.0023308	61.594	0.13833	liquid
148.69	600.00	367.37	0.0027221	2.0504	2.2311	15.963	30.913	61.525	997.91	-0.0021756	60.535	0.13693	liquid
149.69	600.00	365.50	0.0027360	2.1112	2.2928	16.377	30.869	61.850	986.62	-0.0020136	59.494	0.13553	liquid
150.69	600.00	363.60	0.0027503	2.1723	2.3548	16.790	30.826	62.190	975.24	-0.0018444	58.470	0.13412	liquid
151.69	600.00	361.68	0.0027649	2.2337	2.4172	17.202	30.785	62.547	963.76	-0.0016675	57.464	0.13272	liquid
152.69	600.00	359.74	0.0027798	2.2954	2.4799	17.615	30.744	62.921	952.19	-0.0014825	56.474	0.13131	liquid
153.69	600.00	357.76	0.0027951	2.3575	2.5430	18.027	30.706	63.314	940.51	-0.0012889	55.499	0.12991	liquid
154.69	600.00	355.76	0.0028109	2.4200	2.6065	18.438	30.668	63.728	928.73	-0.0010860	54.538	0.12850	liquid
155.69	600.00	353.73	0.0028270	2.4829	2.6705	18.850	30.633	64.163	916.84	-0.00087314	53.591	0.12708	liquid
156.69	600.00	351.67	0.0028436	2.5462	2.7349	19.263	30.599	64.621	904.83	-0.00064968	52.658	0.12567	liquid
157.69	600.00	349.58	0.0028606	2.6099	2.7997	19.675	30.567	65.106	892.70	-0.00041482	51.736	0.12425	liquid
158.69	600.00	347.45	0.0028781	2.6741	2.8651	20.088	30.536	65.618	880.44	-0.00016767	50.827	0.12283	liquid
159.69	600.00	345.28	0.0028962	2.7388	2.9310	20.502	30.508	66.160	868.04	9.2707e-05	49.927	0.12140	liquid
160.69	600.00	343.08	0.0029148	2.8040	2.9974	20.917	30.482	66.735	855.50	0.00036740	49.038	0.11997	liquid
161.69	600.00	340.83	0.0029340	2.8697	3.0645	21.333	30.458	67.347	842.80	0.00065760	48.159	0.11853	liquid
162.69	600.00	338.54	0.0029539	2.9361	3.1321	21.750	30.437	67.999	829.95	0.00096464	47.288	0.11709	liquid
163.69	600.00	336.20	0.0029744	3.0031	3.2005	22.169	30.418	68.694	816.91	0.0012900	46.424	0.11564	liquid
164.69	600.00	333.82	0.0029957	3.0707	3.2695	22.590	30.402	69.439	803.70	0.0016355	45.567	0.11418	liquid
165.69	600.00	331.38	0.0030177	3.1391	3.3394	23.012	30.389	70.238	790.28	0.0020030	44.717	0.11272	liquid
166.69	600.00	328.88	0.0030406	3.2082	3.4100	23.438	30.379	71.098	776.65	0.0023947	43.872	0.11124	liquid
167.69	600.00	326.32	0.0030645	3.2782	3.4816	23.866	30.373	72.026	762.80	0.0028131	43.031	0.10976	liquid
168.69	600.00	323.69	0.0030894	3.3491	3.5541	24.297	30.371	73.032	748.69	0.0032612	42.193	0.10826	liquid
169.69	600.00	320.99	0.0031153	3.4209	3.6277	24.732	30.374	74.127	734.32	0.0037425	41.357	0.10676	liquid
170.69	600.00	318.21	0.0031425	3.4938	3.7024	25.171	30.382	75.323	719.66	0.0042608	40.523	0.10524	liquid
171.69	600.00	315.35	0.0031711	3.5679	3.7784	25.614	30.395	76.636	704.68	0.0048211	39.688	0.10370	liquid
172.69	600.00	312.39	0.0032011	3.6433	3.8557	26.063	30.414	78.086	689.34	0.0054288	38.851	0.10215	liquid
173.69	600.00	309.32	0.0032329	3.7200	3.9346	26.519	30.441	79.696	673.61	0.0060907	38.011	0.10058	liquid
174.69	600.00	306.14	0.0032665	3.7984	4.0152	26.981	30.476	81.499	657.45	0.0068152	37.166	0.098990	liquid
175.69	600.00	302.82	0.0033023	3.8785	4.0977	27.452	30.520	83.532	640.80	0.0076124	36.313	0.097377	liquid
176.69	600.00	299.35	0.0033406	3.9606	4.1823	27.933	30.576	85.847	623.59	0.0084951	35.450	0.095738	liquid
177.69	600.00	295.71	0.0033817	4.0450	4.2695	28.425	30.646	88.515	605.75	0.0094793	34.574	0.094072	liquid
178.69	600.00	291.86	0.0034263	4.1321	4.3595	28.930	30.733	91.630	587.17	0.010586	33.681	0.092373	liquid
179.69	600.00	287.78	0.0034749	4.2223	4.4529	29.451	30.841	95.328	567.73	0.011844	32.766	0.090639	liquid
180.69	600.00	283.41	0.0035284	4.3163	4.5504	29.992	30.975	99.809	547.25	0.013290	31.823	0.088865	liquid
181.69	600.00	278.69	0.0035882	4.4148	4.6529	30.558	31.145	105.38	525.50	0.014980	30.842	0.087047	liquid
