Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
542.69	400.00	9.7797	0.10225	20.227	24.751	104.13	40.842	49.664	586.53	0.011110	18.241	0.078002	vapor
543.69	400.00	9.7612	0.10245	20.268	24.800	104.22	40.901	49.722	587.01	0.011046	18.265	0.078203	vapor
544.69	400.00	9.7428	0.10264	20.309	24.850	104.31	40.961	49.779	587.49	0.010981	18.289	0.078404	vapor
545.69	400.00	9.7245	0.10283	20.350	24.900	104.40	41.021	49.837	587.96	0.010917	18.314	0.078605	vapor
546.69	400.00	9.7062	0.10303	20.391	24.950	104.49	41.080	49.894	588.44	0.010853	18.338	0.078807	vapor
547.69	400.00	9.6881	0.10322	20.433	25.000	104.58	41.140	49.952	588.92	0.010790	18.362	0.079008	vapor
548.69	400.00	9.6699	0.10341	20.474	25.050	104.67	41.200	50.009	589.40	0.010727	18.386	0.079210	vapor
549.69	400.00	9.6519	0.10361	20.516	25.100	104.77	41.259	50.067	589.87	0.010665	18.410	0.079412	vapor
550.69	400.00	9.6339	0.10380	20.557	25.150	104.86	41.319	50.124	590.35	0.010602	18.434	0.079614	vapor
551.69	400.00	9.6160	0.10399	20.599	25.200	104.95	41.379	50.182	590.82	0.010541	18.458	0.079816	vapor
552.69	400.00	9.5982	0.10419	20.641	25.250	105.04	41.438	50.239	591.30	0.010479	18.482	0.080018	vapor
553.69	400.00	9.5804	0.10438	20.682	25.301	105.13	41.498	50.297	591.77	0.010418	18.506	0.080221	vapor
554.69	400.00	9.5627	0.10457	20.724	25.351	105.22	41.557	50.354	592.25	0.010357	18.530	0.080424	vapor
555.69	400.00	9.5450	0.10477	20.766	25.401	105.31	41.617	50.412	592.72	0.010297	18.554	0.080627	vapor
556.69	400.00	9.5275	0.10496	20.808	25.452	105.40	41.676	50.469	593.19	0.010237	18.578	0.080830	vapor
557.69	400.00	9.5100	0.10515	20.850	25.502	105.49	41.736	50.527	593.67	0.010177	18.602	0.081033	vapor
558.69	400.00	9.4925	0.10535	20.892	25.553	105.58	41.795	50.584	594.14	0.010118	18.626	0.081236	vapor
559.69	400.00	9.4752	0.10554	20.934	25.603	105.67	41.855	50.641	594.61	0.010059	18.650	0.081439	vapor
560.69	400.00	9.4579	0.10573	20.976	25.654	105.76	41.914	50.699	595.08	0.010000	18.674	0.081643	vapor
561.69	400.00	9.4406	0.10593	21.018	25.705	105.85	41.973	50.756	595.55	0.0099419	18.698	0.081847	vapor
562.69	400.00	9.4234	0.10612	21.060	25.756	105.94	42.033	50.814	596.02	0.0098839	18.722	0.082051	vapor
563.69	400.00	9.4063	0.10631	21.103	25.806	106.03	42.092	50.871	596.49	0.0098263	18.746	0.082255	vapor
564.69	400.00	9.3893	0.10650	21.145	25.857	106.12	42.152	50.929	596.96	0.0097690	18.769	0.082459	vapor
565.69	400.00	9.3723	0.10670	21.187	25.908	106.22	42.211	50.986	597.43	0.0097121	18.793	0.082663	vapor
566.69	400.00	9.3554	0.10689	21.230	25.959	106.31	42.270	51.043	597.90	0.0096554	18.817	0.082868	vapor
567.69	400.00	9.3385	0.10708	21.272	26.010	106.40	42.330	51.101	598.36	0.0095991	18.841	0.083072	vapor
568.69	400.00	9.3217	0.10728	21.315	26.061	106.49	42.389	51.158	598.83	0.0095432	18.865	0.083277	vapor
569.69	400.00	9.3050	0.10747	21.358	26.113	106.58	42.448	51.216	599.30	0.0094875	18.888	0.083482	vapor
570.69	400.00	9.2883	0.10766	21.400	26.164	106.66	42.507	51.273	599.76	0.0094322	18.912	0.083687	vapor
571.69	400.00	9.2717	0.10786	21.443	26.215	106.75	42.566	51.330	600.23	0.0093772	18.936	0.083892	vapor
572.69	400.00	9.2551	0.10805	21.486	26.267	106.84	42.626	51.388	600.70	0.0093224	18.959	0.084098	vapor
573.69	400.00	9.2386	0.10824	21.529	26.318	106.93	42.685	51.445	601.16	0.0092681	18.983	0.084303	vapor
574.69	400.00	9.2222	0.10843	21.572	26.369	107.02	42.744	51.502	601.63	0.0092140	19.007	0.084509	vapor
575.69	400.00	9.2058	0.10863	21.615	26.421	107.11	42.803	51.560	602.09	0.0091602	19.030	0.084715	vapor
576.69	400.00	9.1895	0.10882	21.658	26.473	107.20	42.862	51.617	602.55	0.0091067	19.054	0.084920	vapor
577.69	400.00	9.1733	0.10901	21.701	26.524	107.29	42.921	51.674	603.02	0.0090536	19.077	0.085126	vapor
578.69	400.00	9.1571	0.10920	21.744	26.576	107.38	42.980	51.732	603.48	0.0090007	19.101	0.085333	vapor
579.69	400.00	9.1410	0.10940	21.787	26.628	107.47	43.039	51.789	603.94	0.0089482	19.124	0.085539	vapor
580.69	400.00	9.1249	0.10959	21.831	26.679	107.56	43.098	51.846	604.40	0.0088959	19.148	0.085745	vapor
581.69	400.00	9.1089	0.10978	21.874	26.731	107.65	43.157	51.903	604.86	0.0088440	19.171	0.085952	vapor
582.69	400.00	9.0929	0.10998	21.917	26.783	107.74	43.216	51.961	605.33	0.0087923	19.195	0.086159	vapor
583.69	400.00	9.0770	0.11017	21.961	26.835	107.83	43.275	52.018	605.79	0.0087409	19.218	0.086366	vapor
584.69	400.00	9.0612	0.11036	22.004	26.887	107.92	43.334	52.075	606.25	0.0086898	19.242	0.086573	vapor
585.69	400.00	9.0454	0.11055	22.048	26.939	108.01	43.393	52.132	606.71	0.0086390	19.265	0.086780	vapor
586.69	400.00	9.0296	0.11075	22.092	26.992	108.10	43.452	52.190	607.17	0.0085885	19.289	0.086987	vapor
587.69	400.00	9.0140	0.11094	22.135	27.044	108.18	43.511	52.247	607.62	0.0085383	19.312	0.087194	vapor
588.69	400.00	8.9983	0.11113	22.179	27.096	108.27	43.570	52.304	608.08	0.0084883	19.335	0.087402	vapor
589.69	400.00	8.9828	0.11132	22.223	27.148	108.36	43.628	52.361	608.54	0.0084387	19.359	0.087610	vapor
590.69	400.00	8.9673	0.11152	22.267	27.201	108.45	43.687	52.418	609.00	0.0083893	19.382	0.087817	vapor
591.69	400.00	8.9518	0.11171	22.311	27.253	108.54	43.746	52.475	609.46	0.0083401	19.405	0.088025	vapor
592.69	400.00	8.9364	0.11190	22.355	27.306	108.63	43.805	52.532	609.91	0.0082913	19.429	0.088233	vapor
593.69	400.00	8.9211	0.11209	22.399	27.358	108.72	43.863	52.589	610.37	0.0082427	19.452	0.088441	vapor
594.69	400.00	8.9058	0.11229	22.443	27.411	108.81	43.922	52.646	610.83	0.0081944	19.475	0.088650	vapor
595.69	400.00	8.8905	0.11248	22.487	27.464	108.89	43.981	52.703	611.28	0.0081464	19.498	0.088858	vapor
596.69	400.00	8.8754	0.11267	22.531	27.516	108.98	44.039	52.760	611.74	0.0080986	19.522	0.089067	vapor
597.69	400.00	8.8602	0.11286	22.575	27.569	109.07	44.098	52.817	612.19	0.0080511	19.545	0.089275	vapor
598.69	400.00	8.8451	0.11306	22.620	27.622	109.16	44.156	52.874	612.65	0.0080039	19.568	0.089484	vapor
599.69	400.00	8.8301	0.11325	22.664	27.675	109.25	44.215	52.931	613.10	0.0079569	19.591	0.089693	vapor
